,nickname,rating,title,voice,author,review,created,publish
763,가시없는선인장,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,깔끔하고다정한목소리가 아이들이듣기에 좋겠어요,2020.02.19,한국교육방송공사
764,love1533,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,"빅토르위고 작품을 오디오로 접할수있어서 너무좋네요
운전할때 듣기좋아요
세계전집이 이렇게 들을수있어서 좋아요^^
장발장너무좋네요♡",2020.02.19,한국교육방송공사
765,kimsfull,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,두분의 성우께서 여러인물을 묘사하는데 각각 다른  느낌을 전달 하는데  대단히 섬세하고  깔끔해서  독자로 하여금  눈으로 읽는 것 이상의 편안함과  흡입력을 전달해줘서 감사합니다.,2020.02.19,한국교육방송공사
766,팜비어,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재미있습니다,2020.02.19,한국교육방송공사
767,리비디비루바바,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,장발장 느낌있네,2020.02.19,한국교육방송공사
768,dokyunman,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재밌어요,2020.02.19,한국교육방송공사
769,아봉쓰,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요~~,2020.02.19,한국교육방송공사
770,남녀,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,오디오북으류 듣는거 좋아요,2020.02.19,한국교육방송공사
771,뜬구름0,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,아는 내용도 이렇게 들으니 신기하네요,2020.02.19,한국교육방송공사
772,대한미국만세,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,저는 영화로 먼저봤는데 오디오북으로 들으니 새롭네요,2020.02.19,한국교육방송공사
773,로켓맨15,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,듣는것도 참 좋아요.,2020.02.19,한국교육방송공사
774,간디가빛나는밤에,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,오디오로 듣는게 새로워요,2020.02.19,한국교육방송공사
775,한냥두냥커피한알,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,오디오북으로 듣는 문학전집 좋네요,2020.02.19,한국교육방송공사
776,주영이얍,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,너무 좋아요!,2020.02.19,한국교육방송공사
777,동학이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,듣는게 훨 재미 있네요~^^(,2020.02.19,한국교육방송공사
778,나의예쁜삶,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,듣기도 편하고 좋네요,2020.02.19,한국교육방송공사
779,yueun,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요.,2020.02.19,한국교육방송공사
780,하늘달비,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다.,2020.02.19,한국교육방송공사
781,티씨지는부산더락,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아용,2020.02.19,한국교육방송공사
782,yangjan,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
783,쌀까마,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다.,2020.02.19,한국교육방송공사
784,꼭메모필수,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들을께요,2020.02.19,한국교육방송공사
785,KNUT,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
786,ddorg321,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었읍니다.,2020.02.19,한국교육방송공사
787,나정,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,듣기 좋네요^^,2020.02.19,한국교육방송공사
788,dogisgae,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋네요. 잠 안 올 때 들어야징,2020.02.19,한국교육방송공사
789,라스피디아,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,자기전에 둗기  참좋네요,2020.02.19,한국교육방송공사
790,절대지지않는다,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,이것도 재밌네요~^^,2020.02.19,한국교육방송공사
791,hamsik,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,레비제라블 좋습니다ㅎㅎ 잘 들었습니다,2020.02.19,한국교육방송공사
792,심사쑥꼬,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,레미제라블  너무 좋아요 듣기좋아요,2020.02.19,한국교육방송공사
793,fackcheck,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,레미제라블 너무 좋아요 기다리던 컨텐츠 입니다.,2020.02.19,한국교육방송공사
794,킹우석,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
795,딩가딩카,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋내요ㅎㅎ,2020.02.19,한국교육방송공사
796,끼욱,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋은내용잘들었어요,2020.02.19,한국교육방송공사
797,핑크종윤,70,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아용,2020.02.19,한국교육방송공사
798,김웃자,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
799,인간극장도상현,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었어요 기대됩니다!,2020.02.19,한국교육방송공사
800,후후5168,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
801,YSCHOI17,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,많이 기대되요,2020.02.19,한국교육방송공사
802,handrake12,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,이제는 뮤지컬로 더 자주 보는 레미제라블을 편안한 성우의 목소리로 통근시간마다 들으면 지루한 통근시간이 즐거울것 같습니다,2020.02.19,한국교육방송공사
803,네이처파운드,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,기대됩니다,2020.02.19,한국교육방송공사
804,꿈을볶는카페커피베이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,기대되요,2020.02.19,한국교육방송공사
805,아산둔포황소야,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을게요,2020.02.19,한국교육방송공사
806,꿀펭수,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,언제 읽어도 감동ㅠ ㅠ,2020.02.19,한국교육방송공사
807,나이스가이72,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,드라마로 보는 듯한...좋습니다.,2020.02.19,한국교육방송공사
808,혜찌니,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,이렇게 들으니 더 재미있네여,2020.02.19,한국교육방송공사
809,벅스턴,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,레미제라블이 생각납니다,2020.02.19,한국교육방송공사
810,tibo,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,듣기 좋네요,2020.02.19,한국교육방송공사
811,태랑나가신다,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,목소리가 좋으시네요~,2020.02.19,한국교육방송공사
812,gakgak,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,어린시절로 돌아간 느낌,2020.02.19,한국교육방송공사
813,누커스,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,Awesome,2020.02.19,한국교육방송공사
814,꺆꺆꺆,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,목소리가 좋아요,2020.02.19,한국교육방송공사
815,웅크린냥이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었습니다.,2020.02.19,한국교육방송공사
816,스티브잡스너,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.19,한국교육방송공사
817,놀아줘제발,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋음,2020.02.19,한국교육방송공사
818,erdkrri,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니당 좋네요~,2020.02.19,한국교육방송공사
819,미녀배우님,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,발음이 좋은 성우님이라 그런지 귀에 쏙쏙 들어오네요,2020.02.19,한국교육방송공사
820,JP,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,기대해봅니다,2020.02.19,한국교육방송공사
821,흐흐앙,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
822,니스테르,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들었습니다,2020.02.19,한국교육방송공사
823,하미슬이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,어릴적 본 책인데 다시 들으니 동심으로 돌라간것 같아 좋아요,2020.02.19,한국교육방송공사
824,심심한걸,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을께요~^^,2020.02.19,한국교육방송공사
825,앗싸라05,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,어린시절 알게된 이야기를 어린이 같은  마음으로 들을 수있어 좋아요,2020.02.19,한국교육방송공사
826,재은애비,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,옛날에 읽은 책을 오디오로 들으니 새로운 느낌이 드는 것 같습니다,2020.02.19,한국교육방송공사
827,환희루희결희아빠,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을께요,2020.02.19,한국교육방송공사
828,truffle,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을게요,2020.02.19,한국교육방송공사
829,419,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘들을께요,2020.02.19,한국교육방송공사
830,wsxcgf,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아했던 문학이었는데 오디오북으로 들으니 더 새롭네요.,2020.02.19,한국교육방송공사
831,바른말쟁이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,"내용 좋습니다.
잘 듣겠습니다.",2020.02.19,한국교육방송공사
832,하얀사슴,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 듣겠습니다,2020.02.19,한국교육방송공사
833,iy56,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 듣겠습니다,2020.02.19,한국교육방송공사
834,큐트보이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재미있어요~,2020.02.19,한국교육방송공사
835,hoot720,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,힘들지만 이겨내는... 이렇게 살 수 있을까  생각했었다.. 다시들으니 그때 생각이 나네요 ㅎ,2020.02.19,한국교육방송공사
836,해피1003,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘듣겠습니다~,2020.02.19,한국교육방송공사
837,에르네스또,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘듣겠습니다,2020.02.19,한국교육방송공사
838,김어준사랑해,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,너무 잘 듣고있습니다,2020.02.19,한국교육방송공사
839,알렉스퍼기,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,와 재밌다,2020.02.19,한국교육방송공사
840,신물방일,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,듣고 싶었던 책이라 정말 좋아요.,2020.02.19,한국교육방송공사
841,짱승히아로,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,완전굿,2020.02.19,한국교육방송공사
842,마음이음2,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,감사합니다.구독합니다,2020.02.19,한국교육방송공사
843,꼬꼬리코돌격대,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,직접 책으로 읽는 것보다 더 집중이 잘 되었습니다!!,2020.02.19,한국교육방송공사
844,tonikroos,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잘 들었습니다,2020.02.19,한국교육방송공사
845,훈00,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,짱~~~,2020.02.19,한국교육방송공사
846,빽가짝꿍,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
847,thestone,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,믿고 듣는 팟빵 오디오북이네요ㅎ 더 좋은 오디오 콘텐츠 부탁드립니다~~,2020.02.19,한국교육방송공사
848,daca5656,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,조금만 더 저렴했으면 좋을텐데,2020.02.19,한국교육방송공사
849,마임,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,"빅톨위고 장발쟝 
어릴때 이 명작을 얼마나 잼나게 읽었던지
이 시대도 장발장은 존재하는게 너무 슬프네요",2020.02.19,한국교육방송공사
850,지니야부탁해,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,목소리도 좋으시고 너무 듣기 편하네요. 너무 유명한 내용이지만 다시 들으니 예전에 읽던 느낌과 다르네요.,2020.02.19,한국교육방송공사
851,링엇,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,잼나요 ㅎㅎㅎ,2020.02.19,한국교육방송공사
852,podcastcho,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
853,미다진구,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,정성들여 만든게 느껴집니다 전문 성우들과 효과음  모두 좋습니다 아이들과 함께 들으면  더 좋을것 같습니다 고맙습니다♥  응원합니다♥♥♥,2020.02.19,한국교육방송공사
854,러브훈아,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,딱좋으데요.그래도톤이너무강해서집중이다소떨어짐,2020.02.19,한국교육방송공사
855,2020미스맥심김환,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,짱ㅎㅎㅎㅎ,2020.02.19,한국교육방송공사
856,이궁우궁,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요,2020.02.19,한국교육방송공사
857,개털,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,이해도 잘되고 좋네요,2020.02.19,한국교육방송공사
858,miltaiji,80,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,좋아요~~,2020.02.19,한국교육방송공사
859,미들점퍼,90,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,재밌네요,2020.02.19,한국교육방송공사
860,소시앓이,100,[EBS 세계문학전집] 장발장,정형석,빅토르 위고,정말 재미있어요 두분 목소리로 들이니 더 집중되고 좋아요 이거듣다 끊기면 아이들이 '엄마' 소리칩니다 꼭 구매하세요~♡♡♡,2019.11.18,한국교육방송공사
861,쭈루쭈루쭈루,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재밌어요.^^~♡,2020.04.09,한국교육방송공사
862,jiny103,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잠자기 잔에 듣기 너무 좋아요,2020.02.26,한국교육방송공사
863,best422,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다.,2020.02.26,한국교육방송공사
864,촛불은영원해야한다,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 듣겠습니다,2020.02.26,한국교육방송공사
865,회색이그레이색이야,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재밌고 유익한 소재네요!,2020.02.26,한국교육방송공사
866,하브,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,완전 좋은 내용과 알찬 방송 감사합니다!!!,2020.02.26,한국교육방송공사
867,pimono,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,문학작품을 쉽게  접할수 있을것 같아서 좋을것 같아요,2020.02.26,한국교육방송공사
868,찰리찰리,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,편안하게 듣기 좋아요,2020.02.26,한국교육방송공사
869,킹갓반페르시,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋네요,2020.02.26,한국교육방송공사
870,팟심은데콩,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,이런 것도 있었군요..좋네요,2020.02.26,한국교육방송공사
871,힉스입자,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,유익합니다,2020.02.26,한국교육방송공사
872,용돈이zerg냐,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리가 꼭꼭 박혀요~,2020.02.26,한국교육방송공사
873,아시안컵,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,이런 컨텐츠 넘 좋아여 더 마니 나왓으면 젛겟습니다,2020.02.26,한국교육방송공사
874,니체짱,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요 ~,2020.02.26,한국교육방송공사
875,옐키,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,역시 전문가의 목소리는 다르네요^^,2020.02.26,한국교육방송공사
876,끄적이15,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,극화로 되어있어 미리듣기 후 구매했어요. 계속 시리즈로 나오면 좋겠어요.,2020.02.26,한국교육방송공사
877,송강호,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"목소리가 정말 좋으신거 같아요 
나는 자연인이다 성우님 ㅋㅋ",2020.02.26,한국교육방송공사
878,전축구협회직원,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리 너무 좋아요,2020.02.26,한국교육방송공사
879,전설의깜보,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리가 잔잔하니 듣기 편하네요^^,2020.02.26,한국교육방송공사
880,sooozy,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"목소리가 듣기 편안해서 좋네요! 실감나는 대사표현도 만화보는 것 같은 기분이 들게 해 아이들도 듣기 좋아할 것 같아요""",2020.02.26,한국교육방송공사
881,lauder,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"쉬운 방법으로 책을 한권 읽을 수 있으니
읽고 싶은책이 올라와 있으면 찾아서 들을것 같아요.",2020.02.26,한국교육방송공사
882,jsonlimfaith ,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,오디오북 듣기 좋네요.,2020.02.26,한국교육방송공사
883,하윤파파,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잔잔하고 좋아요 자주 들으것 같아요,2020.02.26,한국교육방송공사
884,주헌이형저도아빠되요,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,오랜만에문학작품을제대로느낀것같아요,2020.02.26,한국교육방송공사
885,82키로미터,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,시끄럽지않아좋아요,2020.02.26,한국교육방송공사
886,citizen94,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,차분하게 들을수 있어서 좋네요~,2020.02.26,한국교육방송공사
887,이제갱생,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,''문학적 지식과 소양을 키우기에는 너무나 좋습니다'',2020.02.26,한국교육방송공사
888,암거렉,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,정말 좋습니다,2020.02.26,한국교육방송공사
889,baboss,70,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,훌륭해요,2020.02.26,한국교육방송공사
890,흠야,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리가 듣기 좋아요!,2020.02.26,한국교육방송공사
891,끼바,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,오디오북  매력있네요.,2020.02.26,한국교육방송공사
892,나만고양이없어씨,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,효과음과 성우 다 좋네요..,2020.02.26,한국교육방송공사
893,크로스c,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘듣고가요,2020.02.26,한국교육방송공사
894,lesmise,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘듣겠습니다,2020.02.26,한국교육방송공사
895,커피먹자,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,화이팅,2020.02.26,한국교육방송공사
896,완벽완전팟방,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 듣겠습니다,2020.02.26,한국교육방송공사
897,dollf,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리가가 좋습니다,2020.02.26,한국교육방송공사
898,캬캬캬노,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,자기전 들어도 좋을듯여..,2020.02.26,한국교육방송공사
899,혜순sz,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재밌어요,2020.02.26,한국교육방송공사
900,유과장,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,재밌습니다~,2020.02.26,한국교육방송공사
901,공장경비원,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,매우 즐거웠어요,2020.02.26,한국교육방송공사
902,밤턴소년단,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋습니다.,2020.02.26,한국교육방송공사
903,가라허,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.26,한국교육방송공사
904,브람스00,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,베른의 이런류의 작품도 있었군요 *,2020.02.26,한국교육방송공사
905,WizOne,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,감동이네요,2020.02.26,한국교육방송공사
906,코끼리311,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,정말  재미있네..,2020.02.26,한국교육방송공사
907,JTY,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,참 좋은 콘텐츠 입니다,2020.02.26,한국교육방송공사
908,빠리의감자,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,조아요,2020.02.26,한국교육방송공사
909,말레나,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,어린 시절 제일 좋아했던 소설이에요~^^,2020.02.25,한국교육방송공사
910,머스크VD,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,정형석님 목소리 ㅎㄷㄷ,2020.02.25,한국교육방송공사
911,부산기장갈매기들,60,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,동화,2020.02.25,한국교육방송공사
912,상엉,10,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,노잼,2020.02.25,한국교육방송공사
913,loogie88,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,추천합니다,2020.02.25,한국교육방송공사
914,청솔모,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,추천합니다.,2020.02.25,한국교육방송공사
915,하늘로간호수,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋아요,2020.02.25,한국교육방송공사
916,휴지심끼임,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잠자기전에 듣기 좋은 내용 이네요,2020.02.25,한국교육방송공사
917,쭌팔,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,듣기 참편해요~,2020.02.25,한국교육방송공사
918,켄신6,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,너무 재밌네요,2020.02.25,한국교육방송공사
919,흥칫뿡꽥,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,예전 읽었던 내용을 오디오로 들으니 색다르네요,2020.02.25,한국교육방송공사
920,도겸민서,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,들으면서 자려고 했는데 잠이 안왔어요,2020.02.25,한국교육방송공사
921,주야파파,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리가 넘 좋으네요,2020.02.25,한국교육방송공사
922,나이야르르,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,편하게 들을 수 있네요,2020.02.25,한국교육방송공사
923,no10루니,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었어요~,2020.02.25,한국교육방송공사
924,림79,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다,2020.02.25,한국교육방송공사
925,ssu711,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,우왕~ 잘들었습니다~^-^,2020.02.25,한국교육방송공사
926,aactrus,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다,2020.02.25,한국교육방송공사
927,아우토반앤풍,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다,2020.02.25,한국교육방송공사
928,워브,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다.,2020.02.25,한국교육방송공사
929,가뎐,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다,2020.02.25,한국교육방송공사
930,Zentomino,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 들었습니다 ㅎㅎ,2020.02.25,한국교육방송공사
931,그레이빈,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘 들었어요..^^,2020.02.25,한국교육방송공사
932,히히덕,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,예전 생각나네요 ㅎㅎ 잘때 또 들을려구요,2020.02.25,한국교육방송공사
933,중국와이파이,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,실감나게 들리네요,2020.02.25,한국교육방송공사
934,hannarae,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,"아이들과 함께 들으면 좋겠어요. 
애들 기억에도 오래 남을거 같아요.",2020.02.25,한국교육방송공사
935,ehgusrjsgh,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,이 작품 어렸을 때 재밌게 읽었는데 옛날 생각 나네요ㅎ,2020.02.25,한국교육방송공사
936,민민갠,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,어릴 때 정말 재밌게 읽었는데 목소리로 들으니 흡입력있네요,2020.02.25,한국교육방송공사
937,091222,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리 편안합니다..감사해욥,2020.02.25,한국교육방송공사
938,던힐발란스,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,목소리가 좋고 잘때 들으니 편하고 좋아요,2020.02.25,한국교육방송공사
939,바티스타,90,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋네요,2020.02.25,한국교육방송공사
940,올리브나무숲,80,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,좋은콘텐츠 감사합니다,2020.02.25,한국교육방송공사
941,크로노스1,70,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,괘안해요 잘 들었습니다,2020.02.25,한국교육방송공사
942,가출소년,100,[EBS 세계문학전집] 15소년 표류기,"정형석,박지윤",쥘 베른,잘들었습니다,2020.02.25,한국교육방송공사
